sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada,local_img
MALDLL660,"Mochila  Dell ES1520P 1032248174627/1. La mochila Dell Essential 15 (ES1520P), hecha de material externo resistente al a","Mochila  Dell ES1520P 1032248174627/1. La mochila Dell Essential 15 (ES1520P), hecha de material externo resistente al agua con una funda especial acolchada para laptop.",ACCESORIOS,MOCHILA,282.32,7432.13,8808.45,https://static.ctonline.mx/imagenes/MALDLL660/MALDLL660_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALDLL660,5505.28,7432.13,6606.34,35%,assets/img/catalog/MALDLL660.jpg,https://static.ctonline.mx/imagenes/MALDLL660/MALDLL660_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALDLL660/MALDLL660_400.jpg
ACCDLL4410,Estación de Acoplamiento Dell Docking  DA310 470-AETL.El adaptador móvil USB-C Dell es un adaptador multipuerto 7 en 1 c,"Estación de Acoplamiento Dell Docking  DA310 470-AETL.El adaptador móvil USB-C Dell es un adaptador multipuerto 7 en 1 compacto y portátil que se puede conectar a prácticamente cualquier dispositivo que tenga. Su puerto USB-C descendente admite la transferencia de alimentación y es ideal cuando su laptop no tiene más puertos de carga USB-C. Es compatible con: Alienware M15 R3, Alienware M17 R3, Chromebook 11 3100, Chromebook 11 3100 2-In-1, Inspiron 13 5000 (5301), Inspiron 13 7000 (7306) 2-in-1, Inspiron 14 5000 (5402), Inspiron 14 5000 (5406) 2-in-1, Inspiron 14 7000 (7400), Inspiron 15 5000 (5502), Inspiron 15 5000 (5505), Inspiron 15 7000 (7506) 2-in-1, Inspiron 17 7000 (7706) 2-in-1, Latitude 3120 2-in-1, Latitude 3301, Latitude 3310, Latitude 3310 2-in-1, Latitude 3410, Latitude 3420, Latitude 3510, Latitude 3520, Latitude 5300 2-in-1 Chrome, Latitude 5310, Latitude 5310 2-in-1, Latitude 5320 2-in-1, Latitude 5400 Chrome, Latitude 5410, Latitude 5411, Latitude 5420, Latitude 5510, Latitude 5511, Latitude 5520, Latitude 7210 2-in-1, Latitude 7310, Latitude 7320 2-in-1, Latitude 7410 2-in-1, Latitude 7420 2-in-1, Latitude 7520, Latitude 9410 2-in-1, Latitude 9510, Latitude Chromebook 14 7410 2-in-1, Precision 3550, Precision 3551, Precision 3560, Precision 5550, Precision 5750, Precision 7550, Precision 7750, XPS 13 (9310), XPS 13 (9310) 2-in-1, XPS 15 (9500). XPS 17 (9700)",ACCESORIOS,ESTACIÓN,1138.95,29982.78,35535.15,https://static.ctonline.mx/imagenes/ACCDLL4410/ACCDLL4410_400.jpg,https://static.ctonline.mx/marcas/png/ESTACIN.png,https://ctonline.mx/buscar/productos?b=ACCDLL4410,22209.47,29982.78,26651.36,35%,assets/img/catalog/ACCDLL4410.jpg,https://static.ctonline.mx/imagenes/ACCDLL4410/ACCDLL4410_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCDLL4410/ACCDLL4410_400.jpg
MALHPI150,"Mochila para laptop HP Renew Business de (3E2U5UT) 17,3 pulgadas que se diseñó para mantener su laptop protegida y sus a","Mochila para laptop HP Renew Business de (3E2U5UT) 17,3 pulgadas que se diseñó para mantener su laptop protegida y sus accesorios organizados, color Negro.",ACCESORIOS,MOCHILA,436.67,11495.25,13624.0,https://static.ctonline.mx/imagenes/MALHPI150/MALHPI150_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALHPI150,8515.0,11495.25,10218.0,35%,assets/img/catalog/MALHPI150.jpg,https://static.ctonline.mx/imagenes/MALHPI150/MALHPI150_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALHPI150/MALHPI150_400.jpg
ACCMST4430,Cable usb C a C macho PC-101710 Ahorra tiempo cargando tus dispositivos de forma rápida con este cable USB C - USB C con,"Cable usb C a C macho PC-101710 Ahorra tiempo cargando tus dispositivos de forma rápida con este cable USB C - USB C con corriente de 3 A, es compatible con laptops, smartphones y tabletas. Su longitud extra larga de 2 metros es ideal para dar una mayor comodidad mientras cargas tus dispositivos",ACCESORIOS,CABLE,121.22,3191.05,3781.98,https://static.ctonline.mx/imagenes/ACCMST4430/ACCMST4430_400.jpg,https://static.ctonline.mx/marcas/png/CABLE.png,https://ctonline.mx/buscar/productos?b=ACCMST4430,2363.74,3191.05,2836.49,35%,assets/img/catalog/ACCMST4430.jpg,https://static.ctonline.mx/imagenes/ACCMST4430/ACCMST4430_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCMST4430/ACCMST4430_400.jpg
ACCMST4450,Base para laptop y/o tableta Plegable PC-082781 Esta base para laptop se ajusta a diferentes alturas proporcionando ergo,"Base para laptop y/o tableta Plegable PC-082781 Esta base para laptop se ajusta a diferentes alturas proporcionando ergonomía para tu trabajo o recreación, su diseño plegable facilita su transporte para llevarla a cualquier lugar sin ocupar más espacio. Además de ser ligera y fácil de montar",ACCESORIOS,BASE,196.15,5163.71,6119.95,https://static.ctonline.mx/imagenes/ACCMST4450/ACCMST4450_400.jpg,https://static.ctonline.mx/marcas/png/BASE.png,https://ctonline.mx/buscar/productos?b=ACCMST4450,3824.97,5163.71,4589.96,35%,assets/img/catalog/ACCMST4450.jpg,https://static.ctonline.mx/imagenes/ACCMST4450/ACCMST4450_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCMST4450/ACCMST4450_400.jpg
ACCMST4320,"Cable HDMI 2.1 8K Negro 2m PC-101703 Disfruta tus dispositivos con la mejor calidad de video: TV, PC, Laptop, PlayStatio","Cable HDMI 2.1 8K Negro 2m PC-101703 Disfruta tus dispositivos con la mejor calidad de video: TV, PC, Laptop, PlayStation, Proyectores y Xbox. compatible con sistemas de ultra alta definición: HD-Ready, full-HD, Ultra-HD, 2K, 4K y 8K. Especificaciones técnicas:  HDMI: 2.1 , conector: Macho-macho, video: 8K,4K@60HZ, velocidad de transmisión: 48 Gpbs, calibre: 30AWG*4C+30AWG*1P (HEAC)+28AWG*4P(TMDS, 1/0.254BC, lámina de aluminio Mylar OD: 6.5mm, material: PVC - Color: Negro.",ACCESORIOS,CABLE,139.49,3672.04,4352.05,https://static.ctonline.mx/imagenes/ACCMST4320/ACCMST4320_400.jpg,https://static.ctonline.mx/marcas/png/CABLE.png,https://ctonline.mx/buscar/productos?b=ACCMST4320,2720.03,3672.04,3264.04,35%,assets/img/catalog/ACCMST4320.jpg,https://static.ctonline.mx/imagenes/ACCMST4320/ACCMST4320_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCMST4320/ACCMST4320_400.jpg
MALGEN4260,"Portafolio para Laptop 15.6"" Material Resistente Rohe, PC-084037, Carga tu laptop de manera cómoda y elegante con el por","Portafolio para Laptop 15.6"" Material Resistente Rohe, PC-084037, Carga tu laptop de manera cómoda y elegante con el portafolio Rohe, sus materiales resistentes y su compartimento acolchado le darán la protección necesaria, Medidas 38.5 x 27.5 x 3 cm",ACCESORIOS,PORTAFOLIO,183.7,4835.79,5731.31,https://static.ctonline.mx/imagenes/MALGEN4260/MALGEN4260_400.jpg,https://static.ctonline.mx/marcas/png/PORTAFOLIO.png,https://ctonline.mx/buscar/productos?b=MALGEN4260,3582.07,4835.79,4298.48,35%,assets/img/catalog/MALGEN4260.jpg,https://static.ctonline.mx/imagenes/MALGEN4260/MALGEN4260_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4260/MALGEN4260_400.jpg
MALGEN4470,"Mochila para laptop 15.6-17"" TROVA ROJO PC-084587,  mochilas robustas y ergonómicas que ofrece una protección excepciona","Mochila para laptop 15.6-17"" TROVA ROJO PC-084587,  mochilas robustas y ergonómicas que ofrece una protección excepcional para laptops, materiales resistente, cómodos, cubierta y forro 100% poliéster.",ACCESORIOS,MOCHILA,334.41,8803.42,10433.68,https://static.ctonline.mx/imagenes/MALGEN4470/MALGEN4470_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4470,6521.05,8803.42,7825.26,35%,assets/img/catalog/MALGEN4470.jpg,https://static.ctonline.mx/imagenes/MALGEN4470/MALGEN4470_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4470/MALGEN4470_400.jpg
MALGEN4680,"Mochila para laptop 15.6""-17"" PC-084143 Gran Capacidad Essentials Color Azul | PERFECT CHOICE: Esseentials, es la mochil","Mochila para laptop 15.6""-17"" PC-084143 Gran Capacidad Essentials Color Azul | PERFECT CHOICE: Esseentials, es la mochila ejecutiva con una gran capacidad que ofrece una solución completa para profesionales en movimiento. Con su diseño elegante, comodidad, ligereza y resistencia a salpicaduras, esta mochila es el complemento perfecto para aquellos que buscan un equilibrio entre funcionalidad y estilo ejecutivo. ESPECIFICACIONES: • Correa Trasero • Gran capacidad de carga • Materiales resistentes a salpicaduras• Para Laptops de 15.6” -17”. Materiales: • Cubierta: 85% poliéster • Forro: 15% nailon. • Dimensiones: 46 x 34 x 18 cm • Peso: 720 g",ACCESORIOS,MOCHILA,303.96,8001.65,9483.44,https://static.ctonline.mx/imagenes/MALGEN4680/MALGEN4680_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4680,5927.15,8001.65,7112.58,35%,assets/img/catalog/MALGEN4680.jpg,https://static.ctonline.mx/imagenes/MALGEN4680/MALGEN4680_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4680/MALGEN4680_400.jpg
MALGEN4330,"Mochila para laptop Essentials Plus Negro 15.6""-17"" PC-084440 | PERFECT CHOICE: Esseentials Plus, la mochila ejecutiva d","Mochila para laptop Essentials Plus Negro 15.6""-17"" PC-084440 | PERFECT CHOICE: Esseentials Plus, la mochila ejecutiva de gran capacidad que ofrece una solución completa para profesionales en movimiento. Con su diseño elegante, comodidad, ligereza y resistencia a salpicaduras, esta mochila es el complemento perfecto para aquellos que buscan un equilibrio entre funcionalidad y estilo ejecutivo.. ESPECIFICACIONES TÉCNICAS: • Compatibilidad 15.6” - 17 “ • Gran capacidad de carga • Materiales resistentes a salpicaduras • Strap Trasero. Materiales: • Cubierta: 85% poliéster • Forro: 15% nailon. Dimensiones: 46 x 34 x 18 cm. Peso: 970 g",ACCESORIOS,MOCHILA,364.87,9605.2,11383.94,https://static.ctonline.mx/imagenes/MALGEN4330/MALGEN4330_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4330,7114.96,9605.2,8537.95,35%,assets/img/catalog/MALGEN4330.jpg,https://static.ctonline.mx/imagenes/MALGEN4330/MALGEN4330_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4330/MALGEN4330_400.jpg
MALGEN3660,"PC-083757 Mochila para Laptop 15.6""-17"" Material Resistente Auden Color Azul | PERFECT CHOICE: Transporta y protege tu e","PC-083757 Mochila para Laptop 15.6""-17"" Material Resistente Auden Color Azul | PERFECT CHOICE: Transporta y protege tu equipo con materiales ligeros, compatible con equipos de hasta 17"". Múltiples compartimientos y material resistente. ESPECIFICACIONES: Cubierta: 100% Poliéster, Forro: 100% Poliéster. MEDIDAS DEL PRODUCTO: Medidas: 33 x 18 x 47 cm, Peso: 650 gs.",ACCESORIOS,PC-083757,325.0,8555.62,10140.0,https://static.ctonline.mx/imagenes/MALGEN3660/MALGEN3660_400.jpg,https://static.ctonline.mx/marcas/png/PC-083757.png,https://ctonline.mx/buscar/productos?b=MALGEN3660,6337.5,8555.62,7605.0,35%,assets/img/catalog/MALGEN3660.jpg,https://static.ctonline.mx/imagenes/MALGEN3660/MALGEN3660_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN3660/MALGEN3660_400.jpg
MALGEN3180,Funda Reversible para Laptop EL-994312 Cambia de color a otro con sólo darle la vuelta. Fabricada en neopreno para brind,Funda Reversible para Laptop EL-994312 Cambia de color a otro con sólo darle la vuelta. Fabricada en neopreno para brindar protección acolchada y evitar golpes y raspones. Transporta cómoda y fácilmente tu Ultrabook. Diseñada para equipos de 14,ACCESORIOS,FUNDA,123.18,3242.84,3843.36,https://static.ctonline.mx/imagenes/MALGEN3180/MALGEN3180_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=MALGEN3180,2402.1,3242.84,2882.52,35%,assets/img/catalog/MALGEN3180.jpg,https://static.ctonline.mx/imagenes/MALGEN3180/MALGEN3180_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN3180/MALGEN3180_400.jpg
MALGEN4140,"Funda de neopreno para laptop BAGIQ NEGRO PC-084266 Funda para laptop de neopreno, brinda protección a tu laptop, compat","Funda de neopreno para laptop BAGIQ NEGRO PC-084266 Funda para laptop de neopreno, brinda protección a tu laptop, compatible con dispositivos de 15.6” Compatibilidad: 15.6 “• Materiales:  Cubierta: 100% Poliéster",ACCESORIOS,FUNDA,140.01,3685.78,4368.34,https://static.ctonline.mx/imagenes/MALGEN4140/MALGEN4140_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=MALGEN4140,2730.21,3685.78,3276.25,35%,assets/img/catalog/MALGEN4140.jpg,https://static.ctonline.mx/imagenes/MALGEN4140/MALGEN4140_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4140/MALGEN4140_400.jpg
MALGEN4150,"Funda de neopreno para laptop BAGIQ ROSA PC-084273 Funda para laptop de neopreno, brinda protección a tu laptop, compati","Funda de neopreno para laptop BAGIQ ROSA PC-084273 Funda para laptop de neopreno, brinda protección a tu laptop, compatible con dispositivos de 15.6” Compatibilidad: 15.6 “• Materiales:  Cubierta: 100% Poliéster",ACCESORIOS,FUNDA,140.01,3685.78,4368.34,https://static.ctonline.mx/imagenes/MALGEN4150/MALGEN4150_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=MALGEN4150,2730.21,3685.78,3276.25,35%,assets/img/catalog/MALGEN4150.jpg,https://static.ctonline.mx/imagenes/MALGEN4150/MALGEN4150_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4150/MALGEN4150_400.jpg
MALGEN4180,"Funda para laptop GLITCH 15.6"" PC-084327 Funda para laptop, brinda protección a tu laptop, compatible con dispositivos d","Funda para laptop GLITCH 15.6"" PC-084327 Funda para laptop, brinda protección a tu laptop, compatible con dispositivos de 15.6” Compatibilidad: 15.6 “• Materiales:  Cubierta: 100% Poliéster",ACCESORIOS,FUNDA,151.14,3978.79,4715.6,https://static.ctonline.mx/imagenes/MALGEN4180/MALGEN4180_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=MALGEN4180,2947.25,3978.79,3536.7,35%,assets/img/catalog/MALGEN4180.jpg,https://static.ctonline.mx/imagenes/MALGEN4180/MALGEN4180_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4180/MALGEN4180_400.jpg
MALGEN4430,"Funda para laptop 15.6"" TROVA GRIS PC-084570, combina comodidad, ligereza y resistencia en un diseño elegante y funciona","Funda para laptop 15.6"" TROVA GRIS PC-084570, combina comodidad, ligereza y resistencia en un diseño elegante y funcional. Con materiales de alta calidad y compartimientos espaciosos, cubierta y forro 100% poliéster.",ACCESORIOS,FUNDA,157.76,4153.06,4922.14,https://static.ctonline.mx/imagenes/MALGEN4430/MALGEN4430_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=MALGEN4430,3076.34,4153.06,3691.61,35%,assets/img/catalog/MALGEN4430.jpg,https://static.ctonline.mx/imagenes/MALGEN4430/MALGEN4430_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4430/MALGEN4430_400.jpg
MALGEN4450,"Funda para laptop 15.6"" TROVA VERDE PC-084617, combina comodidad, ligereza y resistencia en un diseño elegante y funcion","Funda para laptop 15.6"" TROVA VERDE PC-084617, combina comodidad, ligereza y resistencia en un diseño elegante y funcional. Con materiales de alta calidad y compartimientos espaciosos, cubierta y forro 100% poliéster.",ACCESORIOS,FUNDA,157.76,4153.06,4922.14,https://static.ctonline.mx/imagenes/MALGEN4450/MALGEN4450_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=MALGEN4450,3076.34,4153.06,3691.61,35%,assets/img/catalog/MALGEN4450.jpg,https://static.ctonline.mx/imagenes/MALGEN4450/MALGEN4450_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4450/MALGEN4450_400.jpg
MALGEN4440,"Funda para laptop 15.6"" TROVA ROJO PC-084594, combina comodidad, ligereza y resistencia en un diseño elegante y funciona","Funda para laptop 15.6"" TROVA ROJO PC-084594, combina comodidad, ligereza y resistencia en un diseño elegante y funcional. Con materiales de alta calidad y compartimientos espaciosos, cubierta y forro 100% poliéster.",ACCESORIOS,FUNDA,157.82,4154.49,4923.84,https://static.ctonline.mx/imagenes/MALGEN4440/MALGEN4440_400.jpg,https://static.ctonline.mx/marcas/png/FUNDA.png,https://ctonline.mx/buscar/productos?b=MALGEN4440,3077.4,4154.49,3692.88,35%,assets/img/catalog/MALGEN4440.jpg,https://static.ctonline.mx/imagenes/MALGEN4440/MALGEN4440_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4440/MALGEN4440_400.jpg
MALGEN4610,"Portafolio para Laptop Silhouette Negro PC-084129 Nuestra funda para laptop de 15.6"", con un interior suave para protecc","Portafolio para Laptop Silhouette Negro PC-084129 Nuestra funda para laptop de 15.6"", con un interior suave para protección y múltiples compartimentos para organizar accesorios. Diseñada para combinar estilo y funcionalidad, es perfecta para profesionales modernos que valoran la protección y la comodidad al transportar su laptop.",ACCESORIOS,PORTAFOLIO,243.04,6398.12,7582.96,https://static.ctonline.mx/imagenes/MALGEN4610/MALGEN4610_400.jpg,https://static.ctonline.mx/marcas/png/PORTAFOLIO.png,https://ctonline.mx/buscar/productos?b=MALGEN4610,4739.35,6398.12,5687.22,35%,assets/img/catalog/MALGEN4610.jpg,https://static.ctonline.mx/imagenes/MALGEN4610/MALGEN4610_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4610/MALGEN4610_400.jpg
MALGEN4620,"Portafolio para Laptop Silhouette Azul PC-084556 Nuestra funda para laptop de 15.6"", con un interior suave para protecci","Portafolio para Laptop Silhouette Azul PC-084556 Nuestra funda para laptop de 15.6"", con un interior suave para protección y múltiples compartimentos para organizar accesorios. Diseñada para combinar estilo y funcionalidad, es perfecta para profesionales modernos que valoran la protección y la comodidad al transportar su laptop.",ACCESORIOS,PORTAFOLIO,243.04,6398.12,7582.96,https://static.ctonline.mx/imagenes/MALGEN4620/MALGEN4620_400.jpg,https://static.ctonline.mx/marcas/png/PORTAFOLIO.png,https://ctonline.mx/buscar/productos?b=MALGEN4620,4739.35,6398.12,5687.22,35%,assets/img/catalog/MALGEN4620.jpg,https://static.ctonline.mx/imagenes/MALGEN4620/MALGEN4620_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4620/MALGEN4620_400.jpg
MALGEN4350,"Mochila para Laptop 15.6"" Sunset Peach Fuzz PC-084501 combinación perfecta de estilo juvenil y funcionalidad con nuestra","Mochila para Laptop 15.6"" Sunset Peach Fuzz PC-084501 combinación perfecta de estilo juvenil y funcionalidad con nuestra mochila SUNSET Dimensiones: 38.5 x 42 x 12 cm, con protección para tu equipo de cómputo.",ACCESORIOS,MOCHILA,243.04,6398.12,7582.96,https://static.ctonline.mx/imagenes/MALGEN4350/MALGEN4350_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4350,4739.35,6398.12,5687.22,35%,assets/img/catalog/MALGEN4350.jpg,https://static.ctonline.mx/imagenes/MALGEN4350/MALGEN4350_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4350/MALGEN4350_400.jpg
MALGEN4360,"Mochila para Laptop 15.6"" Sunset Azul PC-084518 combinación perfecta de estilo juvenil y funcionalidad con nuestra mochi","Mochila para Laptop 15.6"" Sunset Azul PC-084518 combinación perfecta de estilo juvenil y funcionalidad con nuestra mochila SUNSET Dimensiones: 38.5 x 42 x 12 cm, con protección para tu equipo de cómputo.",ACCESORIOS,MOCHILA,243.04,6398.12,7582.96,https://static.ctonline.mx/imagenes/MALGEN4360/MALGEN4360_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4360,4739.35,6398.12,5687.22,35%,assets/img/catalog/MALGEN4360.jpg,https://static.ctonline.mx/imagenes/MALGEN4360/MALGEN4360_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4360/MALGEN4360_400.jpg
MALGEN4370,"Mochila para Laptop 15.6"" Sunset Taupe PC-084525 combinación perfecta de estilo juvenil y funcionalidad con nuestra moch","Mochila para Laptop 15.6"" Sunset Taupe PC-084525 combinación perfecta de estilo juvenil y funcionalidad con nuestra mochila SUNSET Dimensiones: 38.5 x 42 x 12 cm, con protección para tu equipo de cómputo.",ACCESORIOS,MOCHILA,243.04,6398.12,7582.96,https://static.ctonline.mx/imagenes/MALGEN4370/MALGEN4370_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4370,4739.35,6398.12,5687.22,35%,assets/img/catalog/MALGEN4370.jpg,https://static.ctonline.mx/imagenes/MALGEN4370/MALGEN4370_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4370/MALGEN4370_400.jpg
MALGEN4020,"Mochila para laptop YOUTH Terracota PC-083955 El diseño urbano y juvenil de Youth te acompaña a donde vayas, con sus múl","Mochila para laptop YOUTH Terracota PC-083955 El diseño urbano y juvenil de Youth te acompaña a donde vayas, con sus múltiples compartimentos podrás acomodar objetos de todos los tamaños en el lugar que más te convenga.",ACCESORIOS,MOCHILA,238.04,6266.5,7426.96,https://static.ctonline.mx/imagenes/MALGEN4020/MALGEN4020_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4020,4641.85,6266.5,5570.22,35%,assets/img/catalog/MALGEN4020.jpg,https://static.ctonline.mx/imagenes/MALGEN4020/MALGEN4020_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4020/MALGEN4020_400.jpg
MALGEN4340,"Mochila para laptop 15.6"" Gran Capacidad Essentials, PC-084457, mochila ejecutiva con una gran capacidad que ofrece una ","Mochila para laptop 15.6"" Gran Capacidad Essentials, PC-084457, mochila ejecutiva con una gran capacidad que ofrece una solución completa para profesionales en movimiento. Con su diseño elegante, comodidad, ligereza y resistencia a salpicaduras, esta mochila es el complemento perfecto para aquellos que buscan un equilibrio entre funcionalidad y estilo ejecutivo, Cubierta: 85% poliéster, Dimensiones 46 x 34 x 18 cm",ACCESORIOS,MOCHILA,303.96,8001.65,9483.44,https://static.ctonline.mx/imagenes/MALGEN4340/MALGEN4340_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4340,5927.15,8001.65,7112.58,35%,assets/img/catalog/MALGEN4340.jpg,https://static.ctonline.mx/imagenes/MALGEN4340/MALGEN4340_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4340/MALGEN4340_400.jpg
MALGEN3310,"Mochila para LAPTOP (PC-083337) 15”-17"", Color: morado, material: nylon. Medidas: 5 x 47 x 39 cm, Peso: 0.75 kg.","Mochila para LAPTOP (PC-083337) 15”-17"", Color: morado, material: nylon. Medidas: 5 x 47 x 39 cm, Peso: 0.75 kg.",ACCESORIOS,MOCHILA,328.33,8643.19,10243.78,https://static.ctonline.mx/imagenes/MALGEN3310/MALGEN3310_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN3310,6402.36,8643.19,7682.83,35%,assets/img/catalog/MALGEN3310.jpg,https://static.ctonline.mx/imagenes/MALGEN3310/MALGEN3310_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN3310/MALGEN3310_400.jpg
MALGEN4050,"Mochila Essential PRO Azul PC-084372  Con su gran capacidad de carga puedes transportar todo lo que necesites, sus mater","Mochila Essential PRO Azul PC-084372  Con su gran capacidad de carga puedes transportar todo lo que necesites, sus materiales resistentes y su diseño ergonómico te permiten hacerlo de manera cómoda y sencilla. • Para laptop de hasta 17”• Material resistente• Protege tu equipo MATERIALES• 100% Poliéster.",ACCESORIOS,MOCHILA,303.96,8001.65,9483.44,https://static.ctonline.mx/imagenes/MALGEN4050/MALGEN4050_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4050,5927.15,8001.65,7112.58,35%,assets/img/catalog/MALGEN4050.jpg,https://static.ctonline.mx/imagenes/MALGEN4050/MALGEN4050_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4050/MALGEN4050_400.jpg
MALGEN4200,Portafolio 15.6 ASHBAG PC-084150  Maletín para laptop aprueba de agua ligero y espacioso con diseño ejecutivo. Elaborado,Portafolio 15.6 ASHBAG PC-084150  Maletín para laptop aprueba de agua ligero y espacioso con diseño ejecutivo. Elaborado con materiales de la más alta calidad para que tu laptop esté siempre protegida.,ACCESORIOS,PORTAFOLIO,303.96,8001.65,9483.44,https://static.ctonline.mx/imagenes/MALGEN4200/MALGEN4200_400.jpg,https://static.ctonline.mx/marcas/png/PORTAFOLIO.png,https://ctonline.mx/buscar/productos?b=MALGEN4200,5927.15,8001.65,7112.58,35%,assets/img/catalog/MALGEN4200.jpg,https://static.ctonline.mx/imagenes/MALGEN4200/MALGEN4200_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4200/MALGEN4200_400.jpg
MALGEN4390,"Mochila para laptop 15.6-17"" NEGRO PC-084549, Diseño amplio, cómodo y ergonómico, materiales ligeros y de gran calidad f","Mochila para laptop 15.6-17"" NEGRO PC-084549, Diseño amplio, cómodo y ergonómico, materiales ligeros y de gran calidad funcionalidad incomparable para explorar con confianza, cubierta y forro 100% Poliéster",ACCESORIOS,MOCHILA,340.5,8963.66,10623.6,https://static.ctonline.mx/imagenes/MALGEN4390/MALGEN4390_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALGEN4390,6639.75,8963.66,7967.7,35%,assets/img/catalog/MALGEN4390.jpg,https://static.ctonline.mx/imagenes/MALGEN4390/MALGEN4390_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALGEN4390/MALGEN4390_400.jpg
